Ville,prixMoyenProduits,fraisMoyen
guarani das missoes,34.33,17.14
arvoredo,34.3,15.1
jaguarembe,33.99,19.32
vermelho novo,33.87,18.23
vitoria das missoes,33.8,30.2
guabiju,33.6,18.23
itubera,33.57666666666667,26.830000000000002
buritizal,33.495,17.945
dom basilio,33.42666666666666,24.143333333333334
prudencio thomaz,32.99,16.05
itaicaba,32.99,37.04
morro agudo de goias,32.9,17.78
santo antonio do taua,32.9,24.84
itaipulandia,32.528333333333336,16.57166666666667
cacimbinhas,32.5,20.8
paranapua,32.495000000000005,11.405000000000001
itaquitinga,32.445,31.45
jamapara,32.0,17.6
picada cafe,32.0,17.6
bemposta,32.0,16.11
passa tres,31.925,16.76
alexandra,31.9,19.41
cabaceiras do paraguacu,31.9,16.79
barao,31.9,25.63
sao francisco do brejao,31.9,50.85
ourem,31.9,34.15
morro vermelho,31.9,9.09
cristopolis,31.705,25.27
entre rios do oeste,31.296666666666667,18.23
santa cruz do timbo,30.99,18.32
muquem do sao francisco,30.66,21.445
pontalinda,30.4,11.975000000000001
lagoa salgada,30.24,52.48
dona emma,30.21,17.6
arame,29.99,34.15
santa rita de jacutinga,29.99,15.1
buriti alegre,29.99,18.23
angical do piaui,29.99,50.93
coreau,29.99,24.82
vila bela da santissima trindade,29.99,16.79
guia lopes da laguna,29.99,18.23
igrapiuna,29.99,22.06
centralina,29.99,15.1
senhora dos remedios,29.99,14.52
gongogi,29.99,22.14
porto grande,29.99,34.15
segredo,29.939999999999998,30.2
salmourao,29.939999999999998,15.195
sao bras,29.9,24.84
ribeirao cascalheira,29.9,37.49
marques de souza,29.9,15.1
pescador,29.9,14.52
sulina,29.9,15.1
jurema,29.5,24.84
monte bonito,29.5,20.84
pirai do norte,29.49,16.79
palmeirinha,29.459999999999997,17.44
castro alves,29.45,21.43
porto amazonas,29.395,17.21
uniao de minas,29.03,13.873333333333335
caxingo,29.0,24.84
fernao,29.0,11.85
rosario do ivai,29.0,18.23
combinado,29.0,25.63
boraceia,29.0,10.96
matelandia,28.990000000000002,14.809999999999999
ibicuitinga,28.99,25.63
paraiso do sul,28.99,18.3
sonora,28.99,16.7
apiacas,28.99,22.13
silveira carvalho,28.9,13.37
corrego do ouro,28.9,16.11
acajutiba,28.89,22.06
iacri,28.49,12.32
barao de juparana,28.49,18.23
rosario,28.12,50.92
jussara,28.07,15.805
igarape-miri,27.99,37.04
boa vista do sul,27.99,18.23
sao joao de petropolis,27.99,15.1
novo planalto,27.99,18.3
itamira,27.95,22.15
sao felix,27.9,16.79
icaraima,27.9,16.05
itapiuna,27.490000000000002,25.63
corumbatai do sul,27.49,18.29
nossa senhora das gracas,27.4,12.975000000000001
ulianopolis,27.3,37.1
turvelandia,27.3,15.1
ibiracu,27.3,30.2
pedra branca,27.293333333333333,34.03666666666667
igaracu do tiete,26.9225,12.4925
sao joao do sabugi,26.9,24.84
brazabrantes,26.75,14.6
ibirataia,26.4,19.46
sao thome das letras,26.4,16.35
coqueiros do sul,25.73,23.33
corrego danta,25.4,32.22
angelo frechiani,25.32,18.28
nova guarita,25.0,16.79
guinda,25.0,22.11
santana do capivari,25.0,14.52
leoberto leal,24.99,15.1
tome-acu,24.99,25.63
sebastiao leal,24.99,50.9
flores de goias,24.99,18.23
uniao do oeste,24.99,15.1
bocaiuva do sul,24.945,11.405
desterro do melo,24.9,10.96
sobralia,24.9,15.1
rio grande do piaui,24.9,20.8
delfim moreira,24.9,14.47
corumbatai,24.795,12.27
satiro dias,24.5,16.79
itaguara,24.445,13.79
mutunopolis,24.41,34.15
vertentes,23.99,25.63
malhador,23.99,34.15
nova independencia,23.9,10.96
jardim de piranhas,23.9,24.84
novo jardim,23.9,37.08
sao sebastiao de campos,23.8,15.1
santa luzia do norte,23.8,21.15
pedra menina,23.4,15.1
ipecaeta,23.4,16.79
monte santo,23.21,16.79
jandaia,23.2,30.2
cambiasca,22.99,15.1
serio,22.9,16.79
nova luzitania,22.9,11.85
pareci novo,22.0,15.1
vista alegre,22.0,15.1
vale do sol,21.99,15.1
guaratinga,21.495,16.79
sertao santana,20.9,18.23
francisco santos,20.9,20.8
ponto dos volantes,20.7,16.45
juranda,20.45,14.52
candido rodrigues,20.447499999999998,13.127500000000001
sao miguel do aleixo,20.0,50.86
pium,20.0,25.63
jardim abc de goias,19.99,14.1
cuite velho,19.99,15.1
nova redencao,19.9,16.79
pinhal da serra,19.9,15.1
sao rafael,19.9,42.38
tupassi,19.9,12.48
presidente castello branco,19.9,15.1
santo amaro das brotas,19.9,42.38
faxinalzinho,19.9,16.05
aparecida d'oeste,19.9,11.85
joao dourado,19.9,16.79
minduri,19.9,23.28
caxambu do sul,19.5,15.1
balsa nova,19.45,14.52
vicosa do ceara,18.95,24.84
pires ferreira,18.95,24.84
leopolis,18.9,12.48
uniao da serra,18.5,15.1
montividiu do norte,17.99,15.1
uruana de minas,17.9,15.1
macieira,17.46,38.1
crucilandia,17.0,13.47
agudo,17.0,15.1
presidente lucena,16.99,15.1
trombas,16.97,15.1
damianopolis,16.82,15.1
travesseiro,16.6,16.11
simplicio mendes,16.6,34.15
porteiras,16.55,25.63
sao bento abade,16.0,15.1
amapa do maranhao,15.9,34.15
demerval lobao,15.0,25.38
missao velha,14.99,25.63
cabeceiras,14.9,18.23
boa ventura,14.9,16.79
mauriti,14.9,42.38
estrela velha,14.9,15.1
ouro verde do oeste,14.9,12.48
ibitiuva,14.9,12.79
duas barras,14.89,22.06
estevao de araujo,14.2,18.23
reserva do iguacu,14.0,14.52
tracuateua,13.98,25.63
jacuipe,13.98,20.8
brejolandia,13.98,20.8
ponto do marambaia,13.7,15.1
marcos parente,13.65,50.85
tuparece,13.5,18.23
cezarina,13.49,18.23
liberato salzano,12.99,18.23
vicente dutra,12.99,18.23
joaquim pires,12.97,24.84
nova resende,10.99,15.1
estiva,10.9,18.23
planaltina do parana,10.75,15.1
bom jardim de goias,10.0,15.1
medicilandia,8.99,34.15
tamboara,8.99,15.1
erico cardoso,8.09,16.79
jenipapo de minas,7.48,15.1
senador jose porfirio,6.0,25.63
santo antonio do rio abaixo,6.0,18.23
sabaudia,5.9,14.52
polo petroquimico de triunfo,5.6,15.1
