geolocation_city,latitudeVille,longitudeVille,Etat
aquiraz,-3.9123226523542134,-38.376434985468876,Ceará
arabuta,-27.15840379469822,-52.14243275804496,Santa Catarina
aracagi,-6.851316677283107,-35.381522051431276,Paraïba
aracai,-19.202364153147403,-44.247919104101896,Minas Gerais
aracaju,-10.941346378601732,-37.06727810860308,Sergipe
aracariguama,-23.43426317013141,-47.06744872543869,São Paulo
aracas,-12.211395226522539,-38.202747833222865,Bahia
aracati,-4.56650307165923,-37.76389038540502,Ceará
aracatu,-14.417742491973552,-41.44989365700188,Bahia
aracatuba,-21.20555581760857,-50.44319371467775,São Paulo
arace,-19.886590969076384,-40.72353893360273,Espírito Santo
araci,-11.3352608622577,-38.96194718415279,Bahia
aracitaba,-21.34116243854412,-43.37755847112716,Minas Gerais
aracoiaba,-7.788835988700663,-35.08857537280887,Pernambuco
aracoiaba,-4.398558702292382,-38.76904696367999,Ceará
aracoiaba da serra,-23.51503482346672,-47.60993200246676,São Paulo
aracruz,-19.847690429635854,-40.22863699645417,Espírito Santo
aracu,-16.35559065099166,-49.682874097524554,Goiás
aracuai,-16.868831314390285,-42.07904685695032,Minas Gerais
aragarcas,-15.910714283055764,-52.23270081465407,Goiás
aragarças,-15.910251232014682,-52.2317752767676,Goiás
aragoiania,-16.911957011140167,-49.45104782108625,Goiás
aragoiânia,-16.909374345034593,-49.44393742945677,Goiás
aragominas,-7.168983860362198,-48.530337572030724,Tocantins
araguacema,-8.814714973312014,-49.55656341353356,Tocantins
araguacu,-12.928384840808661,-49.82619728689436,Tocantins
araguaia,-20.41550908384522,-40.64411836054274,Espírito Santo
araguaiana,-15.724665873318244,-51.8348328064225,Mato Grosso
araguaina,-7.194145689018867,-48.208708988639856,Tocantins
araguainha,-16.85899279055871,-53.03423527198579,Mato Grosso
araguana,-6.702874315562838,-48.550261291590914,Tocantins
araguana,-2.950509666553277,-45.665426191686805,Maranhão
araguanã,-6.581948699262933,-48.6440438846919,Tocantins
araguapaz,-15.098425662944779,-50.617515281317765,Goiás
araguari,-18.647788194887667,-48.19413419921392,Minas Gerais
araguatins,-5.65028066388492,-48.121283746880216,Tocantins
araguaçu,-12.920932161487837,-49.82756013509299,Tocantins
araguaína,-7.191999417749098,-48.20998813909488,Tocantins
araioses,-2.8850541819643802,-41.904381270947184,Maranhão
araióses,-2.8896796267859806,-41.90376547482041,Maranhão
aral moreira,-22.95339780504423,-55.61759557539436,Mato Grosso do Sul
aramari,-12.091330630741258,-38.5003316145126,Bahia
arambare,-30.912908274454868,-51.501951864682084,Rio Grande do Sul
arambaré,-30.90775151602076,-51.49942584341603,Rio Grande do Sul
arame,-4.889731449292038,-46.00677976876072,Maranhão
aramina,-20.092201099659754,-47.79068484733616,São Paulo
arandu,-23.136564843736075,-49.05444039853914,São Paulo
arantina,-21.915158982753184,-44.25360039856992,Minas Gerais
arapei,-22.673499500042812,-44.446494992228956,São Paulo
arapeí,-22.67445085107651,-44.446757241728356,São Paulo
arapiraca,-9.750889477285309,-36.65688381187583,Alagoas
arapoema,-7.656670780626436,-49.064301526605604,Tocantins
araponga,-20.6671706287898,-42.52110705532633,Minas Gerais
arapongas,-23.40888332472148,-51.43476316842283,Paraná
arapora,-18.433559230520938,-49.185135872365834,Minas Gerais
araporã,-18.432791642142238,-49.18663962139803,Minas Gerais
arapoti,-24.14259751030084,-49.822367226600484,Paraná
arapua,-24.317821499999976,-51.814006374999984,Paraná
arapua,-20.78833288880478,-52.06038271529206,Mato Grosso do Sul
arapua,-19.036456470775533,-46.151977169510495,Minas Gerais
araputanga,-15.469445339648816,-58.34773170554175,Mato Grosso
arapuá,-19.036174854554112,-46.153894350819144,Minas Gerais
arapuã,-24.305853985864562,-51.786719040442584,Paraná
araquari,-26.407378348238257,-48.758112726410026,Santa Catarina
arara,-6.827717635503339,-35.76039334973399,Paraïba
ararangua,-28.943097323601716,-49.48451950931831,Santa Catarina
araranguá,-28.94181378447441,-49.48200911732147,Santa Catarina
araraquara,-21.782712943567883,-48.17171498477067,São Paulo
araras,-22.357745988322254,-47.37554553542299,São Paulo
ararenda,-4.755502730423517,-40.81594208154287,Ceará
ararendá,-4.752986272735911,-40.83065274022709,Ceará
arari,-3.450955216573817,-44.778441915102725,Maranhão
ararica,-29.618288660988323,-50.92931227724572,Rio Grande do Sul
araricá,-29.62421667965923,-50.92472848375898,Rio Grande do Sul
araripe,-7.198190230663674,-40.14111802108165,Ceará
araripina,-7.5776786858143685,-40.501362066517,Pernambuco
araruama,-22.869309765672,-42.32125599263828,Rio de Janeiro
araruna,-6.534118134203998,-35.743283898915735,Paraïba
araruna,-23.929495728966728,-52.500649190971096,Paraná
arataca,-15.261549087667623,-39.4167152306624,Bahia
aratiba,-27.393878979446512,-52.300792088379524,Rio Grande do Sul
aratuba,-4.419358212248046,-39.04633611936836,Ceará
aratuipe,-13.074654354755138,-38.99632024881133,Bahia
aratuípe,-13.069350503117775,-38.98836308898652,Bahia
araua,-11.26448798023103,-37.620383981953616,Sergipe
araucaria,-25.58142150899515,-49.38809273708958,Paraná
araucária,-25.581104277261897,-49.3882723375224,Paraná
araujos,-19.944579227568433,-45.1666509178228,Minas Gerais
arauá,-11.265128131483383,-37.616756457901104,Sergipe
araxa,-19.592272553654016,-46.93908706424618,Minas Gerais
araxá,-19.591346944161476,-46.93912509869802,Minas Gerais
araçagi,-6.850405070147517,-35.37576025357081,Paraïba
araçariguama,-23.435052478132754,-47.066810945236014,São Paulo
araçatuba,-21.204529659652486,-50.443234271485444,São Paulo
araçaí,-19.199484332305058,-44.24675452107722,Minas Gerais
araçoiaba,-7.790290354442398,-35.09134850015013,Pernambuco
araçoiaba da serra,-23.51655647819947,-47.61146966015303,São Paulo
araçu,-16.353879052519602,-49.685644908469484,Goiás
araçuaí,-16.938596295922423,-42.13523484292538,Minas Gerais
araçás,-12.211149119713477,-38.202527893293464,Bahia
araújos,-19.94455332571384,-45.16498298249607,Minas Gerais
arceburgo,-21.364132750962657,-46.93989548487439,Minas Gerais
arco verde,-29.35027093898587,-51.54791183893818,Rio Grande do Sul
arco-iris,-21.773506095170134,-50.46472672496848,São Paulo
arcos,-20.28830151372826,-45.54130069344622,Minas Gerais
arcoverde,-8.418945170759914,-37.05936248444646,Pernambuco
areado,-21.358712062618178,-46.144966597970395,Minas Gerais
areal,-22.24370799929241,-43.098549171599785,Rio de Janeiro
arealva,-22.029501455757217,-48.913566732203144,São Paulo
areia,-6.96672904710812,-35.70250563207211,Paraïba
areia branca,-10.756914282151778,-37.313691010983966,Sergipe
areia branca,-4.956031992866762,-37.127839490279065,Rio Grande do Norte
areia branca dos assis,-7.421960084257878,-39.350876514145014,Paraná
areia de baraunas,-7.12397776931988,-36.94639315542039,Paraïba
areial,-7.048617955582523,-35.92421174107332,Paraïba
areias,-22.58228728902745,-44.69615578487731,São Paulo
areiopolis,-22.67413888535585,-48.66639441224437,São Paulo
areiópolis,-22.672084388136987,-48.66423035343017,São Paulo
arembepe,-12.7621161537852,-38.18152285695949,Bahia
arenapolis,-14.459992121241395,-56.84286127903487,Mato Grosso
arenopolis,-16.385489638361854,-51.55956684307419,Goiás
arenápolis,-14.460796953576505,-56.84148749881078,Mato Grosso
arez,-6.198808041095981,-35.16435580993192,Rio Grande do Norte
argirita,-21.613990095260654,-42.837217463303226,Minas Gerais
aricanduva,-17.868015877622902,-42.55610880382182,Minas Gerais
arinos,-15.920350682439091,-46.10773503284157,Minas Gerais
aripuana,-10.185682868565962,-59.46188003858033,Mato Grosso
aripuanã,-10.183186386436542,-59.45683982655064,Mato Grosso
ariquemes,-9.910527745214486,-63.03555499768101,Rondônia
ariranha,-21.18958834061664,-48.787717587007684,São Paulo
ariranha do ivai,-24.383058743843282,-51.58204772189657,Paraná
ariranha do ivaí,-24.386950321234238,-51.58886947716671,Paraná
armacao de buzios,-22.770156248566526,-41.9125605246326,Rio de Janeiro
armacao dos buzios,-22.766485578583268,-41.90944761043474,Rio de Janeiro
armazem,-28.259708667735325,-49.01849908041336,Santa Catarina
armazém,-28.260060126279694,-49.01394199870498,Santa Catarina
armação dos búzios,-22.765811275619587,-41.90369811661507,Rio de Janeiro
arneiroz,-6.325943690618894,-40.15613983579525,Ceará
aroazes,-6.105346329212214,-41.78832315437302,Piauí
aroeiras,-7.5462478078952335,-35.70730669344225,Paraïba
arraial,-6.652049127378291,-42.532280999433056,Piauí
arraial d ajuda,-16.49087155319871,-39.082955365333895,Bahia
arraial d'ajuda,-16.385873646040263,-39.29731978307631,Bahia
arraial do cabo,-22.96354628987303,-42.05072170618841,Rio de Janeiro
arraias,-12.920699519644872,-46.95008122252023,Tocantins
arroio do meio,-29.394875869959993,-51.94517116513302,Rio Grande do Sul
arroio do padre,-31.441525370787435,-52.41824426181239,Rio Grande do Sul
arroio do sal,-29.540942398695503,-49.88526690603354,Rio Grande do Sul
arroio do tigre,-29.333450448380372,-52.995051771964,Rio Grande do Sul
arroio dos ratos,-30.08992066214609,-51.73152450330508,Rio Grande do Sul
arroio grande,-32.23566062512627,-53.07885128177003,Rio Grande do Sul
arroio trinta,-26.92851130780666,-51.335122525174846,Santa Catarina
arrozal,-22.594589669312334,-44.0307961050585,Rio de Janeiro
artur nogueira,-22.57120786162832,-47.1657687687331,São Paulo
aruana,-14.928390298848775,-51.07959158820119,Goiás
aruanã,-14.912951003742661,-51.07936641854001,Goiás
aruja,-23.4007455367667,-46.32283993145812,São Paulo
arujá,-23.400838999619516,-46.320127564242725,São Paulo
arvoredo,-27.078409010542018,-52.45510633727941,Santa Catarina
arvorezinha,-28.871905438293474,-52.180111441190874,Rio Grande do Sul
ascurra,-26.95718708184799,-49.37627016510523,Santa Catarina
aspasia,-20.160391498830638,-50.725964383456855,São Paulo
aspásia,-20.161347235463325,-50.72532473305938,São Paulo
assai,-23.375007494886024,-50.845827902884544,Paraná
assare,-6.875517170698455,-39.870908804180004,Ceará
assaré,-6.872501585006234,-39.87286270188076,Ceará
assaí,-23.378446836351078,-50.84565119673241,Paraná
assis,-22.658497062224928,-50.41828219858366,São Paulo
assis brasil,-10.935105601017353,-69.55783084258934,Acre
assis chateaubriand,-24.402021416487027,-53.51740411970836,Paraná
assuncao,-7.077091335231696,-36.732248704492505,Paraïba
assuncao do piaui,-5.864192360581453,-41.06069465744806,Piauí
astolfo dutra,-21.314030738133884,-42.864233964033346,Minas Gerais
astorga,-23.236673429298886,-51.66793387228431,Paraná
atalaia,-9.506693572289144,-36.01488129857166,Alagoas
atalaia,-23.151657928456526,-52.052115069608924,Paraná
atalaia do norte,-4.36536535897804,-70.19256688680632,Amazonas
atalanta,-27.421321255507692,-49.782950034762216,Santa Catarina
ataleia,-18.05876083625796,-41.1370328203773,Minas Gerais
ataléia,-18.041821044963285,-41.111806951634556,Minas Gerais
atibaia,-23.1231345192445,-46.56048198733121,São Paulo
atilio vivacqua,-20.925147804513188,-41.19649395129349,Espírito Santo
augustinopolis,-5.468226456611951,-47.88823718970732,Tocantins
augustinópolis,-5.469032311127268,-47.88870673652057,Tocantins
augusto correa,-1.0236028208649162,-46.637449849627615,Pará
augusto corrêa,-1.0391525314784165,-46.62137837541803,Pará
augusto de lima,-18.108587652103864,-44.26188861275599,Minas Gerais
augusto pestana,-28.515183299158387,-53.99414619029877,Rio Grande do Sul
aurea,-27.6954931647399,-52.053414140354654,Rio Grande do Sul
aurelino leal,-14.327923509614225,-39.368161949343616,Bahia
auriflama,-20.685083174259983,-50.55462075520381,São Paulo
aurilandia,-16.6800504509085,-50.46526066427958,Goiás
aurora,-27.314662192631335,-49.6368099902667,Santa Catarina
aurora,-6.944245619931199,-38.965894156976866,Ceará
aurora do iguacu,-25.368938982586084,-54.158713248406784,Paraná
aurora do para,-2.135055176950729,-47.55795963271966,Pará
aurora do tocantins,-12.71071035890743,-46.40543513701018,Tocantins
autazes,-3.581535752432196,-59.12926969963856,Amazonas
avai,-22.157654380802075,-49.33233161736277,São Paulo
avanhandava,-21.460710063924193,-49.94644521887573,São Paulo
avare,-23.101661110048383,-48.923743286031545,São Paulo
avaré,-23.099655634643035,-48.924556130100456,São Paulo
avaí,-22.158778750532136,-49.331077609850986,São Paulo
avaí do jacinto,-16.14535826868856,-40.296888430361264,Minas Gerais
avelar,-22.327926993618423,-43.41168485928766,Rio de Janeiro
avelino lopes,-10.141657474791318,-43.948731332030775,Piauí
avelinopolis,-16.470292583954837,-49.7597428430537,Goiás
axixa,-2.8372461578244654,-44.05561490724336,Maranhão
axixa do tocantins,-5.631981638287438,-47.76582699758015,Tocantins
axixá do tocantins,-5.62026600570658,-47.77409789303798,Tocantins
azambuja,-28.493609999999933,-49.220279999999946,Santa Catarina
azurita,-20.0081703442994,-44.47163413146476,Minas Gerais
açailândia,-4.951866257769791,-47.49415337966891,Maranhão
açu,-5.580040847128083,-36.91444838382109,Rio Grande do Norte
açu da torre,-12.576809999999966,-38.00416999999993,Bahia
açucena,-19.073388487504147,-42.54723470033182,Minas Gerais
babaculandia,-7.2036422139499665,-47.758757986818146,Tocantins
bacabal,-4.226384665835353,-44.78906394035814,Maranhão
bacabeira,-2.9496059539213477,-44.32932452475408,Maranhão
bacaxa,-22.89342680242214,-42.47013777700553,Rio de Janeiro
bacaxa (saquarema) - distrito,-22.897623017533686,-42.47416898392744,Rio de Janeiro
bacuri,-1.7280569130405292,-45.14182897643021,Maranhão
bacurituba,-2.70778070740857,-44.74003883695993,Maranhão
bady bassitt,-20.917115337770678,-49.45081883954136,São Paulo
baependi,-21.961660896718737,-44.889036280554215,Minas Gerais
bage,-31.32508106375457,-54.10372230962072,Rio Grande do Sul
bagre,-1.9000030000967698,-50.209687907949565,Pará
baguacu,-20.69019808780269,-49.06794576792925,São Paulo
baguari,-18.871945482069954,-41.963082328814274,Minas Gerais
bagé,-31.32476979120207,-54.103316406514764,Rio Grande do Sul
baia formosa,-6.370052320444516,-35.005351165547985,Rio Grande do Norte
baianopolis,-12.305739641294254,-44.5388124087167,Bahia
baiao,-2.792978382515453,-49.669830930747096,Pará
baixa grande,-11.96147261711341,-40.167789059567326,Bahia
baixa grande do ribeiro,-7.908424365187948,-45.21088308989325,Piauí
baixio,-6.729919287548336,-38.7159484459393,Ceará
baixo guandu,-19.512568777088728,-41.01292625543556,Espírito Santo
baião,-2.7925289692482536,-49.668468385143676,Pará
balbinos,-21.901262418619652,-49.356838571590075,São Paulo
baldim,-19.35343986807516,-43.95976260855736,Minas Gerais
baliza,-16.200375508864134,-52.544147699130235,Goiás
balneario arroio do silva,-28.987990864312394,-49.418953571231974,Santa Catarina
balneario barra do sul,-26.458170402325134,-48.616573643777784,Santa Catarina
balneario camboriu,-26.9901242471923,-48.633114373691896,Santa Catarina
balneario de picarras,-26.75737075199301,-48.6757379478268,Santa Catarina
balneario gaivota,-29.164036202797515,-49.59491154145488,Santa Catarina
balneario picarras,-26.762899407242198,-48.682902708890246,Santa Catarina
balneario pinhal,-30.244333143421503,-50.264653138335554,Rio Grande do Sul
balneario rincao,-28.829233223632237,-49.23348600862618,Santa Catarina
balneário arroio do silva,-28.98419090115299,-49.41423598011292,Santa Catarina
balneário barra do sul,-26.45579966078799,-48.618649235483126,Santa Catarina
balneário camboriú,-27.004554392090018,-48.637806557824995,Santa Catarina
balneário gaivota,-29.153758480841365,-49.58470286824751,Santa Catarina
balneário pinhal,-30.239902706096302,-50.252367331387156,Rio Grande do Sul
balneário piçarras,-26.757979725814472,-48.680837232747116,Santa Catarina
balneário rincão,-28.825454544420026,-49.23423818944559,Santa Catarina
balsa nova,-25.573495605687683,-49.62757015584016,Paraná
balsamo,-20.73717749008312,-49.58219424928404,São Paulo
balsas,-7.531474935325155,-46.043105153123285,Maranhão
bambui,-20.015437694927503,-45.977098098197224,Minas Gerais
bambuí,-20.013068737157184,-45.9749506629096,Minas Gerais
banabuiu,-5.30511200872304,-38.91958010341349,Ceará
banabuiú,-5.306349943865626,-38.91972509512684,Ceará
bananal,-22.683450551227974,-44.31891793333043,São Paulo
bananeiras,-6.748088778361755,-35.63143101928753,Paraïba
bandeira,-15.885797701961174,-40.5622830184042,Minas Gerais
bandeira do sul,-21.730125416985874,-46.38646780180161,Minas Gerais
bandeirante,-26.767565271847264,-53.64012486945639,Santa Catarina
bandeirantes,-23.11189686292527,-50.37155139815295,Paraná
bandeirantes,-19.909944722599906,-54.36436481330819,Mato Grosso do Sul
bandeirantes,-23.13289603182123,-50.3748050012412,Minas Gerais
bandeirantes d'oeste,-23.106241494540207,-50.377957047095386,São Paulo
bandeirantes do tocantins,-7.759597790519602,-48.57808559792473,Tocantins
bannach,-7.644858345436869,-50.35747312439622,Pará
banquete,-22.174558223906683,-42.4725765370264,Rio de Janeiro
banzae,-10.585968502698583,-38.6209945070079,Bahia
banzaê,-10.582962046751394,-38.611497214186194,Bahia
barao,-29.37666941197211,-51.498244515591665,Rio Grande do Sul
barao ataliba nogueira,-22.381617751708013,-46.74721971320819,São Paulo
barao de antonina,-23.630205088449824,-49.562384664787714,São Paulo
barao de cocais,-19.934921581742525,-43.480723242871434,Minas Gerais
barao de cotegipe,-27.61640332999156,-52.38149717136479,Rio Grande do Sul
barao de grajau,-6.749827164330503,-43.04311197987049,Maranhão
barao de juparana,-22.34448322533081,-43.68166539663932,Rio de Janeiro
barao de melgaco,-16.19543385236072,-55.951225309969416,Mato Grosso
