geolocation_city,latitude,longitude
ascurra,-26.95718708184799,-49.37627016510523
aspasia,-20.160391498830638,-50.725964383456855
aspásia,-20.161347235463325,-50.72532473305938
assai,-23.375007494886024,-50.845827902884544
assare,-6.875517170698455,-39.870908804180004
assaré,-6.872501585006234,-39.87286270188076
assaí,-23.378446836351078,-50.84565119673241
assis,-22.658497062224928,-50.41828219858366
assis brasil,-10.935105601017353,-69.55783084258934
assis chateaubriand,-24.402021416487027,-53.51740411970836
assuncao,-7.077091335231696,-36.732248704492505
assuncao do piaui,-5.864192360581453,-41.06069465744806
astolfo dutra,-21.314030738133884,-42.864233964033346
astorga,-23.236673429298886,-51.66793387228431
atalaia,-20.227736994992085,-48.615564975815225
atalaia do norte,-4.36536535897804,-70.19256688680632
atalanta,-27.421321255507692,-49.782950034762216
ataleia,-18.05876083625796,-41.1370328203773
ataléia,-18.041821044963285,-41.111806951634556
atibaia,-23.1231345192445,-46.56048198733121
atilio vivacqua,-20.925147804513188,-41.19649395129349
augustinopolis,-5.468226456611951,-47.88823718970732
augustinópolis,-5.469032311127268,-47.88870673652057
augusto correa,-1.0236028208649162,-46.637449849627615
augusto corrêa,-1.0391525314784165,-46.62137837541803
augusto de lima,-18.108587652103864,-44.26188861275599
augusto pestana,-28.515183299158387,-53.99414619029877
aurea,-27.6954931647399,-52.053414140354654
aurelino leal,-14.327923509614225,-39.368161949343616
auriflama,-20.685083174259983,-50.55462075520381
aurilandia,-16.6800504509085,-50.46526066427958
aurora,-12.764364640702667,-42.01472725220253
aurora do iguacu,-25.368938982586084,-54.158713248406784
aurora do para,-2.135055176950729,-47.55795963271966
aurora do tocantins,-12.71071035890743,-46.40543513701018
autazes,-3.581535752432196,-59.12926969963856
avai,-22.157654380802075,-49.33233161736277
avanhandava,-21.460710063924193,-49.94644521887573
avare,-23.101661110048383,-48.923743286031545
avaré,-23.099655634643035,-48.924556130100456
avaí,-22.158778750532136,-49.331077609850986
avaí do jacinto,-16.14535826868856,-40.296888430361264
avelar,-22.327926993618423,-43.41168485928766
avelino lopes,-10.141657474791318,-43.948731332030775
avelinopolis,-16.470292583954837,-49.7597428430537
axixa,-2.8372461578244654,-44.05561490724336
axixa do tocantins,-5.631981638287438,-47.76582699758015
axixá do tocantins,-5.62026600570658,-47.77409789303798
azambuja,-28.493609999999933,-49.220279999999946
azurita,-20.0081703442994,-44.47163413146476
açailândia,-4.951866257769791,-47.49415337966891
açu,-5.580040847128083,-36.91444838382109
açu da torre,-12.576809999999966,-38.00416999999993
açucena,-19.073388487504147,-42.54723470033182
babaculandia,-7.2036422139499665,-47.758757986818146
bacabal,-4.226384665835353,-44.78906394035814
bacabeira,-2.9496059539213477,-44.32932452475408
bacaxa,-22.89342680242214,-42.47013777700553
bacaxa (saquarema) - distrito,-22.897623017533686,-42.47416898392744
bacuri,-1.7280569130405292,-45.14182897643021
bacurituba,-2.70778070740857,-44.74003883695993
bady bassitt,-20.917115337770678,-49.45081883954136
baependi,-21.961660896718737,-44.889036280554215
bage,-31.32508106375457,-54.10372230962072
bagre,-1.9000030000967698,-50.209687907949565
baguacu,-20.69019808780269,-49.06794576792925
baguari,-18.871945482069954,-41.963082328814274
bagé,-31.32476979120207,-54.103316406514764
baia formosa,-6.370052320444516,-35.005351165547985
baianopolis,-12.305739641294254,-44.5388124087167
baiao,-2.792978382515453,-49.669830930747096
baixa grande,-11.96147261711341,-40.167789059567326
baixa grande do ribeiro,-7.908424365187948,-45.21088308989325
baixio,-6.729919287548336,-38.7159484459393
baixo guandu,-19.512568777088728,-41.01292625543556
baião,-2.7925289692482536,-49.668468385143676
balbinos,-21.901262418619652,-49.356838571590075
baldim,-19.35343986807516,-43.95976260855736
baliza,-16.200375508864134,-52.544147699130235
balneario arroio do silva,-28.987990864312394,-49.418953571231974
balneario barra do sul,-26.458170402325134,-48.616573643777784
balneario camboriu,-26.9901242471923,-48.633114373691896
balneario de picarras,-26.75737075199301,-48.6757379478268
balneario gaivota,-29.164036202797515,-49.59491154145488
balneario picarras,-26.762899407242198,-48.682902708890246
balneario pinhal,-30.244333143421503,-50.264653138335554
balneario rincao,-28.829233223632237,-49.23348600862618
balneário arroio do silva,-28.98419090115299,-49.41423598011292
balneário barra do sul,-26.45579966078799,-48.618649235483126
balneário camboriú,-27.004554392090018,-48.637806557824995
balneário gaivota,-29.153758480841365,-49.58470286824751
balneário pinhal,-30.239902706096302,-50.252367331387156
balneário piçarras,-26.757979725814472,-48.680837232747116
balneário rincão,-28.825454544420026,-49.23423818944559
balsa nova,-25.573495605687683,-49.62757015584016
balsamo,-20.73717749008312,-49.58219424928404
balsas,-7.531474935325155,-46.043105153123285
bambui,-20.015437694927503,-45.977098098197224
bambuí,-20.013068737157184,-45.9749506629096
banabuiu,-5.30511200872304,-38.91958010341349
banabuiú,-5.306349943865626,-38.91972509512684
bananal,-22.683450551227974,-44.31891793333043
bananeiras,-6.748088778361755,-35.63143101928753
bandeira,-15.885797701961174,-40.5622830184042
bandeira do sul,-21.730125416985874,-46.38646780180161
bandeirante,-26.767565271847264,-53.64012486945639
bandeirantes,-22.637663207376438,-50.96309939547897
bandeirantes d'oeste,-23.106241494540207,-50.377957047095386
bandeirantes do tocantins,-7.759597790519602,-48.57808559792473
bannach,-7.644858345436869,-50.35747312439622
banquete,-22.174558223906683,-42.4725765370264
banzae,-10.585968502698583,-38.6209945070079
banzaê,-10.582962046751394,-38.611497214186194
barao,-29.37666941197211,-51.498244515591665
barao ataliba nogueira,-22.381617751708013,-46.74721971320819
barao de antonina,-23.630205088449824,-49.562384664787714
barao de cocais,-19.934921581742525,-43.480723242871434
barao de cotegipe,-27.61640332999156,-52.38149717136479
barao de grajau,-6.749827164330503,-43.04311197987049
barao de juparana,-22.34448322533081,-43.68166539663932
barao de melgaco,-16.19543385236072,-55.951225309969416
barao de monte alto,-21.242845523629637,-42.23568902958982
barao do triunfo,-30.38981082627927,-51.7375178010163
barauna,-5.222309394175965,-37.49104776165379
baraúna,-5.080192966343256,-37.61927681875592
barbacena,-21.219352072707792,-43.77145736524311
barbalha,-7.310555661406291,-39.30173021019367
barbosa,-21.265672541770417,-49.95032168011177
barbosa ferraz,-24.027435144481696,-52.009024023193035
barcarena,-1.511883650645174,-48.63407331830915
barcelona,-5.949142570178054,-35.9269540288715
barcelos,-14.175602950513609,-49.07659651802956
bariri,-22.07402227056759,-48.740256216555636
barra,-11.091426618171697,-43.14545144223988
barra bonita,-22.500722815617433,-48.57659202310221
barra d'alcantara,-6.521393461333288,-42.10609175044488
barra d'alcântara,-6.520915112841016,-42.10528194236835
barra da estiva,-13.627303617775587,-41.32764243619518
barra de  santo antônio,-9.398660608000114,-35.49790109466666
barra de guabiraba,-8.420432402918046,-35.66162086682325
barra de santa rosa,-6.722975852710321,-36.05636685098979
barra de santana,-7.523320024290516,-35.998917676645306
barra de santo antonio,-9.409987656172145,-35.509963851946296
barra de santo antônio,-9.403663307936515,-35.5092164747729
barra de sao francisco,-18.750639170399417,-40.887246003526606
barra de sao joao,-22.576463482857182,-41.988423039765706
barra de sao miguel,-9.391070165867022,-35.98643393717561
barra de são francisco,-18.75198043803533,-40.882171123346154
barra de são joão,-22.571978646789894,-41.98975780323622
barra de são miguel,-9.84190156827233,-35.89795428221847
barra do ariranha,-18.66543471822127,-41.10047669413932
barra do bugres,-15.069536524574875,-57.187765718121476
barra do chapeu,-24.472272014557703,-49.02487004636343
barra do chapéu,-24.474293996115133,-49.025958171429465
barra do choca,-14.771048917315843,-40.64005424899493
barra do choça,-14.865413303405996,-40.57608720980283
barra do corda,-5.504495037749826,-45.24672365808473
barra do cuiete,-19.069147362531687,-41.53228717515228
barra do garcas,-15.878637350730372,-52.27223991765772
barra do garças,-15.879476847501985,-52.27720947710931
barra do guarita,-27.19171734348444,-53.70962055672457
barra do jacare,-23.112710960841177,-50.174506531200734
barra do jacaré,-23.11274456799206,-50.18059906256318
barra do jacuipe,-11.869524879131234,-40.21960571122674
barra do mendes,-11.81567580101508,-42.059525987376695
barra do pirai,-22.47477768374266,-43.82426188311747
barra do piraí,-22.472936891445002,-43.82562843448257
barra do quarai,-30.20846277165198,-57.55079633243586
barra do quaraí,-30.208712525020594,-57.550762654969674
barra do ribeiro,-30.298293740430665,-51.30898296329024
barra do rio azul,-27.410053168682186,-52.41363609091986
barra do rocha,-14.20880157448234,-39.60212491227082
barra do tarrachil,-13.009101177805219,-38.525978987269255
barra do turvo,-24.778404880119687,-48.49975225264679
barra dos coqueiros,-10.910546001317838,-37.028523002276344
barra feliz,-19.96379765255795,-43.45810248787213
barra funda,-27.923880079842665,-53.04198309638062
barra longa,-20.28331413855323,-43.03934543153544
barra mansa,-22.541153347532756,-44.171692237731015
barra velha,-26.660970150266746,-48.69195331731784
barracao,-26.904606336555617,-52.638158647864024
barracão,-27.207749707443874,-52.18194254082419
barrado quarai,-30.208501711996696,-57.551585016369856
barras,-4.243269940730287,-42.29404262878172
barreira,-4.29117602564577,-38.64171653349278
barreiras,-12.14829144007139,-44.96726006078332
barreiras do piaui,-9.924178531246852,-45.475758633548054
barreiras do piauí,-9.923158724894028,-45.47667825404228
barreirinhas,-2.7572296690037676,-42.83179515539183
barreiro branco,-15.388257250316318,-43.11312664230795
barreiros,-8.814489427567526,-35.19676339696069
barretos,-20.559626185890153,-48.56778512061987
barrinha,-21.190885638654162,-48.156208788295054
barro,-7.1739467925333615,-38.778493096718
barro alto,-14.108306872734502,-47.036486838232015
barro duro,-4.983033407693267,-42.453776496901504
barro preto,-14.808844881550723,-39.473220746209144
barrocas,-11.531422232554457,-39.07759493501059
barrolandia,-9.835706036446274,-48.726432154696646
barrolândia,-9.835072613844872,-48.72492732015216
barroquinha,-2.908957407617819,-41.23662682713504
barros cassal,-29.092217224881846,-52.58608560249378
barroso,-21.191206592695412,-43.975105805562876
barueri,-23.505912650749714,-46.86935863185788
barão,-29.37575161928599,-51.50138475722986
barão ataliba nogueira,-22.39078184009526,-46.74541440796751
barão de antonina,-23.629072885027497,-49.561854913131356
barão de cocais,-19.931373895590472,-43.47843903958146
barão de cotegipe,-27.620882001452433,-52.373416374090986
barão de grajaú,-6.756713999999992,-43.02560475
barão de juparana,-22.343900773196093,-43.68154304512115
barão de monte alto,-21.243894844265583,-42.236162380068045
barão do triunfo,-30.430208999999948,-51.784095499999964
bastos,-21.921257645470448,-50.73237742419827
bataguassu,-21.71564725739331,-52.422685366822215
bataipora,-22.29901857048588,-53.27314351641425
batalha,-6.445515186333755,-39.95500817704655
batatais,-20.89297727758807,-47.58505201276203
batateira,-8.56167727751966,-35.829577087670856
bataypora,-22.2967443482998,-53.269572350465914
batayporã,-22.29645313537887,-53.26884987106569
batinga,-12.933428437159534,-38.49847245588348
baturite,-4.33336700306396,-38.87871631908669
baturité,-4.330360492817438,-38.87569610628801
bauru,-22.32668283930309,-49.066682485334695
bayeux,-7.1304296161567295,-34.92421245463332
baía formosa,-6.369812033332094,-35.00819567861394
bebedouro,-20.943887781782355,-48.48609167648659
beberibe,-4.1840316734497085,-38.12315905366045
bela cruz,-3.056024276098675,-40.17141803983905
bela vista,-22.101009541889894,-56.53751823538704
bela vista da caroba,-25.88018392675312,-53.66668915514505
bela vista de goias,-16.970865848615617,-48.95050687356345
bela vista de goiás,-16.97038796595958,-48.95250689842847
bela vista de minas,-19.8280287267131,-43.09062549172085
bela vista do maranhao,-3.744962179968574,-45.26018199694684
bela vista do paraiso,-22.994489452737884,-51.197694566224264
bela vista do paraíso,-22.989293251388894,-51.19698724844358
bela vista do piaui,-7.971796118705035,-41.87155806165832
bela vista do piauí,-7.970188270525646,-41.87049460375397
bela vista do toldo,-26.27505963385652,-50.464521654672744
belagua,-3.159153890484589,-43.504593890060235
belem,-1.4525359085023029,-48.391745628873096
belem de maria,-8.625480433374818,-35.839819929281575
belem de sao francisco,-8.751275930642146,-38.963177073957354
belem do brejo do cruz,-6.188313308051183,-37.535719432641166
belem do piaui,-7.375124494010417,-40.967587745568785
belem do sao francisco,-8.72354646646816,-38.960161299442156
belford roxo,-22.73723765866894,-43.38429246281137
belmiro braga,-21.949206158065266,-43.41387968671577
belmonte,-17.186712407251026,-40.653130025331194
belo campo,-15.03719803840138,-41.260553505046296
belo horizonta,-19.833007243407014,-43.99449835304972
belo horizonte,-19.9087721380183,-43.957549373181315
belo jardim,-8.468344421987066,-36.621156679544356
belo oriente,-19.236662642809133,-42.476659940437166
belo vale,-20.4108746266098,-44.0257580869963
belterra,-2.6990375697557347,-54.92182694510641
belágua,-3.1610826235923515,-43.5049708666479
belém,-1.4338833552528472,-48.44147001464885
belém do são francisco,-8.735035194555874,-38.96030722860754
beneditinos,-5.454322625376379,-42.361210584703585
benedito leite,-7.2185315166586035,-44.55507182209266
benedito novo,-26.78186783336414,-49.377719976799675
benevides,-1.350459263347825,-48.25553277806336
benfica,-20.90514878251563,-51.36969582554069
benjamin constant,-4.416761866331178,-70.03170496203413
benjamin constant do sul,-27.515351327457267,-52.593046103938
bento de abreu,-21.27350407378086,-50.811250271092526
bento fernandes,-5.6903164211774175,-35.820092861782804
bento goncalves,-29.165160642374843,-51.514184628485836
bento gonçalves,-29.163381213950615,-51.514829663744905
bentopolis,-22.92991951439633,-51.71445908234631
bentópolis de minas,-16.374894438486837,-45.01540335193893
bequimao,-2.450916218709413,-44.787302676221735
bequimão,-2.4529382284995207,-44.78678102950627
berilo,-16.9227674102542,-42.478475011191115
berizal,-15.620342230243962,-41.74589223879504
bernardino batista,-6.452490182965374,-38.55190222505675
bernardino de campos,-23.015535401221022,-49.47743449963315
bernardo do mearim,-4.630665850384268,-44.761597381631695
bernardo sayao,-7.896481540808789,-48.90692496744047
bernardo sayão,-7.879441800924923,-48.897008900806995
bertioga,-23.81839039683,-46.080623703430746
bertolinia,-7.639522233366965,-43.95226761922226
bertolínia,-7.640285764295311,-43.953279489169454
bertopolis,-17.02933112374303,-40.55677849878938
bertópolis,-17.01972424243321,-40.55169336218939
betania,-8.227327535915133,-38.011310378119774
betania do piaui,-8.14485542911663,-40.79600665801362
betim,-19.954066182129807,-44.16696162695821
betânia,-8.271097708879145,-38.03676049981466
betânia do piauí,-8.148704222154537,-40.79484168557659
bezerros,-8.236645735574932,-35.75482087179524
bh,-19.8146364410237,-43.95277231167415
bias fortes,-21.607145357582965,-43.75713266137063
bicas,-21.718907282263544,-43.0651238881955
bicuiba,-20.081785286036098,-42.343519820945836
biguacu,-27.504870090577523,-48.64971059986323
biguaçu,-27.50469531263698,-48.64853239074064
